        soln	      dist_x	        step	          pH	          pe	       Fe(2)	       Fe(3)	       Cu(1)	       Cu(2)	        S(6)	       S(-2)	        O(0)	     Calcite	   d_Calcite	Dolomite-dis	d_Dolomite-dis	      Gypsum	    d_Gypsum	    Tenorite	  d_Tenorite	 Brochantite	d_Brochantite	    Goethite	  d_Goethite	   Malachite	 d_Malachite	     Azurite	   d_Azurite	     Cuprite	   d_Cuprite	     Bornite	   d_Bornite	          Cu	        d_Cu	   Covellite	 d_Covellite	  Chalcocite	d_Chalcocite	      Pyrite	    d_Pyrite	Chalcopyrite	d_Chalcopyrite	si_Melanterite	    k_Pyrite	   dk_Pyrite	k_Chalcopyrite	dk_Chalcopyrite	
          98	        16.5	           0	     7.80517	     12.5955	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.5001e-04	  0.0000e+00	  8.0907e-05	  3.0066e-01	  6.5754e-04	  2.9883e-01	 -1.1699e-03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	   -999.9990	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
          99	        17.5	           0	     7.80517	     12.5955	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.5001e-04	  0.0000e+00	  8.0907e-05	  3.0066e-01	  6.5754e-04	  2.9883e-01	 -1.1699e-03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	   -999.9990	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         100	        18.5	           0	     7.80517	     12.5955	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.5001e-04	  0.0000e+00	  8.0907e-05	  3.0066e-01	  6.5754e-04	  2.9883e-01	 -1.1699e-03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	   -999.9990	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         101	        19.5	           0	     7.80517	     12.5955	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.5001e-04	  0.0000e+00	  8.0907e-05	  3.0066e-01	  6.5754e-04	  2.9883e-01	 -1.1699e-03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	   -999.9990	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         102	        20.5	           0	     10.0815	    -6.78236	  1.1517e-09	  1.4228e-11	  4.6981e-21	  2.8549e-27	  2.5003e-04	  3.5175e-07	  0.0000e+00	  3.0008e-01	  8.0511e-05	  2.9985e-01	 -1.4763e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.8654e-07	  1.8654e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	 -1.8770e-07	  6.2500e-01	  0.0000e+00	    -11.2274	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         103	        21.5	           0	     10.0815	    -6.78236	  1.1517e-09	  1.4228e-11	  4.6981e-21	  2.8549e-27	  2.5003e-04	  3.5175e-07	  0.0000e+00	  3.0008e-01	  8.0511e-05	  2.9985e-01	 -1.4763e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.8654e-07	  1.8654e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	 -1.8770e-07	  6.2500e-01	  0.0000e+00	    -11.2274	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         104	        22.5	           0	     10.0815	    -6.78236	  1.1517e-09	  1.4228e-11	  4.6981e-21	  2.8549e-27	  2.5003e-04	  3.5175e-07	  0.0000e+00	  3.0008e-01	  8.0511e-05	  2.9985e-01	 -1.4763e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.8654e-07	  1.8654e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	 -1.8770e-07	  6.2500e-01	  0.0000e+00	    -11.2274	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         105	        23.5	           0	     10.0815	    -6.78236	  1.1517e-09	  1.4228e-11	  4.6981e-21	  2.8549e-27	  2.5003e-04	  3.5175e-07	  0.0000e+00	  3.0008e-01	  8.0511e-05	  2.9985e-01	 -1.4763e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.8654e-07	  1.8654e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	 -1.8770e-07	  6.2500e-01	  0.0000e+00	    -11.2274	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         106	        24.5	           0	     10.0815	    -6.78236	  1.1517e-09	  1.4228e-11	  4.6981e-21	  2.8549e-27	  2.5003e-04	  3.5175e-07	  0.0000e+00	  3.0008e-01	  8.0511e-05	  2.9985e-01	 -1.4763e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.8654e-07	  1.8654e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	 -1.8770e-07	  6.2500e-01	  0.0000e+00	    -11.2274	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         107	        25.5	           0	     10.0815	    -6.78236	  1.1517e-09	  1.4228e-11	  4.6981e-21	  2.8549e-27	  2.5003e-04	  3.5175e-07	  0.0000e+00	  3.0008e-01	  8.0511e-05	  2.9985e-01	 -1.4763e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.8654e-07	  1.8654e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	 -1.8770e-07	  6.2500e-01	  0.0000e+00	    -11.2274	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         108	        26.5	           0	     10.0815	    -6.78236	  1.1517e-09	  1.4228e-11	  4.6981e-21	  2.8549e-27	  2.5003e-04	  3.5175e-07	  0.0000e+00	  3.0008e-01	  8.0511e-05	  2.9985e-01	 -1.4763e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.8654e-07	  1.8654e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	 -1.8770e-07	  6.2500e-01	  0.0000e+00	    -11.2274	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         109	        27.5	           0	     10.0815	    -6.78236	  1.1517e-09	  1.4228e-11	  4.6981e-21	  2.8549e-27	  2.5003e-04	  3.5175e-07	  0.0000e+00	  3.0008e-01	  8.0511e-05	  2.9985e-01	 -1.4763e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.8654e-07	  1.8654e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	 -1.8770e-07	  6.2500e-01	  0.0000e+00	    -11.2274	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         110	        28.5	           0	     10.0815	    -6.78236	  1.1517e-09	  1.4228e-11	  4.6981e-21	  2.8549e-27	  2.5003e-04	  3.5175e-07	  0.0000e+00	  3.0008e-01	  8.0511e-05	  2.9985e-01	 -1.4763e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.8654e-07	  1.8654e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	 -1.8770e-07	  6.2500e-01	  0.0000e+00	    -11.2274	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         111	        29.5	           0	     10.0815	    -6.78236	  1.1517e-09	  1.4228e-11	  4.6981e-21	  2.8549e-27	  2.5003e-04	  3.5175e-07	  0.0000e+00	  3.0008e-01	  8.0511e-05	  2.9985e-01	 -1.4763e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.8654e-07	  1.8654e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	 -1.8770e-07	  6.2500e-01	  0.0000e+00	    -11.2274	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         112	        30.5	           0	     10.0815	    -6.78236	  1.1517e-09	  1.4228e-11	  4.6981e-21	  2.8549e-27	  2.5003e-04	  3.5175e-07	  0.0000e+00	  3.0008e-01	  8.0511e-05	  2.9985e-01	 -1.4763e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.8654e-07	  1.8654e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	 -1.8770e-07	  6.2500e-01	  0.0000e+00	    -11.2274	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         113	        31.5	           0	     10.0815	    -6.78236	  1.1517e-09	  1.4228e-11	  4.6981e-21	  2.8549e-27	  2.5003e-04	  3.5175e-07	  0.0000e+00	  3.0008e-01	  8.0511e-05	  2.9985e-01	 -1.4763e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.8654e-07	  1.8654e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	 -1.8770e-07	  6.2500e-01	  0.0000e+00	    -11.2274	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         114	        32.5	           0	     10.0815	    -6.78236	  1.1517e-09	  1.4228e-11	  4.6981e-21	  2.8549e-27	  2.5003e-04	  3.5175e-07	  0.0000e+00	  3.0008e-01	  8.0511e-05	  2.9985e-01	 -1.4763e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.8654e-07	  1.8654e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	 -1.8770e-07	  6.2500e-01	  0.0000e+00	    -11.2274	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         115	        33.5	           0	     10.0815	    -6.78236	  1.1517e-09	  1.4228e-11	  4.6981e-21	  2.8549e-27	  2.5003e-04	  3.5175e-07	  0.0000e+00	  3.0008e-01	  8.0511e-05	  2.9985e-01	 -1.4763e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.8654e-07	  1.8654e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	 -1.8770e-07	  6.2500e-01	  0.0000e+00	    -11.2274	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         116	        34.5	           0	     10.0815	    -6.78236	  1.1517e-09	  1.4228e-11	  4.6981e-21	  2.8549e-27	  2.5003e-04	  3.5175e-07	  0.0000e+00	  3.0008e-01	  8.0511e-05	  2.9985e-01	 -1.4763e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.8654e-07	  1.8654e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	 -1.8770e-07	  6.2500e-01	  0.0000e+00	    -11.2274	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         117	        35.5	           0	     10.0815	    -6.78236	  1.1517e-09	  1.4228e-11	  4.6981e-21	  2.8549e-27	  2.5003e-04	  3.5175e-07	  0.0000e+00	  3.0008e-01	  8.0511e-05	  2.9985e-01	 -1.4763e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.8654e-07	  1.8654e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	 -1.8770e-07	  6.2500e-01	  0.0000e+00	    -11.2274	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         118	        36.5	           0	     10.0815	    -6.78236	  1.1517e-09	  1.4228e-11	  4.6981e-21	  2.8549e-27	  2.5003e-04	  3.5175e-07	  0.0000e+00	  3.0008e-01	  8.0511e-05	  2.9985e-01	 -1.4763e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.8654e-07	  1.8654e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	 -1.8770e-07	  6.2500e-01	  0.0000e+00	    -11.2274	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         119	        37.5	           0	     10.0815	    -6.78236	  1.1517e-09	  1.4228e-11	  4.6981e-21	  2.8549e-27	  2.5003e-04	  3.5175e-07	  0.0000e+00	  3.0008e-01	  8.0511e-05	  2.9985e-01	 -1.4763e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.8654e-07	  1.8654e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	 -1.8770e-07	  6.2500e-01	  0.0000e+00	    -11.2274	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         120	        38.5	           0	     10.0815	    -6.78236	  1.1517e-09	  1.4228e-11	  4.6981e-21	  2.8549e-27	  2.5003e-04	  3.5175e-07	  0.0000e+00	  3.0008e-01	  8.0511e-05	  2.9985e-01	 -1.4763e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.8654e-07	  1.8654e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	 -1.8770e-07	  6.2500e-01	  0.0000e+00	    -11.2274	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         121	        39.5	           0	     10.0815	    -6.78236	  1.1517e-09	  1.4228e-11	  4.6981e-21	  2.8549e-27	  2.5003e-04	  3.5175e-07	  0.0000e+00	  3.0008e-01	  8.0511e-05	  2.9985e-01	 -1.4763e-04	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  1.8654e-07	  1.8654e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.0000e+00	 -1.8770e-07	  6.2500e-01	  0.0000e+00	    -11.2274	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         122	         0.5	           0	     7.80517	     12.4705	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.5001e-04	  0.0000e+00	  2.5585e-05	  3.0066e-01	  6.5754e-04	  2.9883e-01	 -1.1699e-03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	   -999.9990	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         123	         1.5	           0	     7.80517	     12.4705	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.5001e-04	  0.0000e+00	  2.5585e-05	  3.0066e-01	  6.5754e-04	  2.9883e-01	 -1.1699e-03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	   -999.9990	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         124	         2.5	           0	     7.80517	     12.4705	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.5001e-04	  0.0000e+00	  2.5585e-05	  3.0066e-01	  6.5754e-04	  2.9883e-01	 -1.1699e-03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	   -999.9990	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         125	         3.5	           0	     7.80517	     12.4705	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.5001e-04	  0.0000e+00	  2.5585e-05	  3.0066e-01	  6.5754e-04	  2.9883e-01	 -1.1699e-03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	   -999.9990	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         126	         4.5	           0	     7.80517	     12.4705	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.5001e-04	  0.0000e+00	  2.5585e-05	  3.0066e-01	  6.5754e-04	  2.9883e-01	 -1.1699e-03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	   -999.9990	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         127	         5.5	           0	     7.80517	     12.4705	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.5001e-04	  0.0000e+00	  2.5585e-05	  3.0066e-01	  6.5754e-04	  2.9883e-01	 -1.1699e-03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	   -999.9990	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         128	         6.5	           0	     7.80517	     12.4705	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.5001e-04	  0.0000e+00	  2.5585e-05	  3.0066e-01	  6.5754e-04	  2.9883e-01	 -1.1699e-03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	   -999.9990	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         129	         7.5	           0	     7.80517	     12.4705	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.5001e-04	  0.0000e+00	  2.5585e-05	  3.0066e-01	  6.5754e-04	  2.9883e-01	 -1.1699e-03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	   -999.9990	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
         130	         8.5	           0	     7.80517	     12.4705	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  2.5001e-04	  0.0000e+00	  2.5585e-05	  3.0066e-01	  6.5754e-04	  2.9883e-01	 -1.1699e-03	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	   -999.9990	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	
